instances,z_1,z_2,algo_collision,feature_npc1_avg_control_speed,feature_npc1_min_control_speed,feature_npc1_max_control_speed,feature_npc1_std_control_speed,feature_npc2_avg_control_speed,feature_npc2_min_control_speed,feature_npc2_max_control_speed,feature_npc2_std_control_speed,feature_npcs_avg_control_speed,feature_npcs_min_control_speed,feature_npcs_max_control_speed,feature_npcs_std_control_speed,feature_npc_number_lane_changes,feature_npc2_number_lane_changes,feature_ego_avg_speed,feature_ego_min_speed,feature_ego_max_speed,feature_ego_std_speed,feature_npc1_avg_speed,feature_npc1_min_speed,feature_npc1_max_speed,feature_npc1_std_speed,feature_npc2_avg_speed,feature_npc2_min_speed,feature_npc2_max_speed,feature_npc2_std_speed,feature_avg_dist_ego_npc1,feature_min_dist_ego_npc1,feature_max_dist_ego_npc1,feature_std_dist_ego_npc1,feature_avg_dist_ego_npc2,feature_min_dist_ego_npc2,feature_max_dist_ego_npc2,feature_std_dist_ego_npc2,feature_npc_avg_dist,feature_max_npc_dist,feature_min_npc_dist,feature_std_npc_dist,feature_type_npc_max_dist,feature_type_npc_min_dist,feature_op_npc_max_dist,feature_op_npc_min_dist,feature_ctrl_speed_npc_max_dist,feature_ctrl_speed_npc_min_dist,feature_speed_npc_min_dist,feature_speed_npc_max_dist,feature_avg_speed_npcs,feature_max_npc_speed,feature_min_npc_speed,feature_std_npcs_speed,feature_type_npc_max_speed,feature_type_npc_min_speed,feature_op_npc_max_speed,feature_op_npc_min_speed,feature_ctrl_speed_npc_max_speed,feature_ctrl_speed_npc_min_speed,feature_dist_av_npc_max_speed,feature_dist_av_npc_min_speed,feature_time_to_max_speed,feature_time_to_max_dist,feature_source
scenario2774,-1.268954022,0.028349094,0,16.27899667,0.711631942,28.53900325,8.055305901,16.46676729,2.909122228,27.12929077,9.157934184,16.37288198,0.711631942,28.53900325,8.606620043,6.5,8,7.334114842,0,11.69739602,4.377882561,8.155158655,0,23.04246794,6.692807157,9.618464935,0,27.12889486,7.837333275,14.19311138,3.003604807,33.46240607,8.169726028,36.1290789,3.433572562,66.60118876,16.07714327,25.16109514,66.60118876,3.003604807,12.12343465,2,1,2,1,2.909122228,28.53900325,5.119402866,14.7732346,8.886811795,27.12889486,0,7.265070216,2,2,2,1,27.12929077,24.58281408,64.00258251,11.75040225,5.7,6,0
scenario2775,-0.294608712,1.591746114,0,17.41046898,0.942916909,28.90563973,8.248807685,14.08097599,1.07264089,28.54190645,9.761505509,15.74572249,0.942916909,28.90563973,9.005156597,5,6,7.324622842,0,11.66380087,4.362820659,7.755138913,0,28.78440018,5.793043225,9.344339761,0,28.54201605,9.634038227,12.30103049,6.710963788,25.12929782,4.163835793,48.41079488,3.814326038,111.0259821,33.9317942,30.35591269,111.0259821,3.814326038,19.047815,2,2,0,2,5.301510612,16.30275375,15.27324571,28.49142146,8.549739337,28.78440018,0,7.713540726,1,2,1,2,28.90563973,16.30275375,10.92995881,11.75040225,10.7,9,0
scenario2776,0.665672517,1.069384379,0,15.27070061,4.803256661,29.07913009,7.788104776,16.01121222,0.718792326,28.66100298,10.14707975,15.64095641,0.718792326,29.07913009,8.967592264,4.5,4,7.329029894,0,11.68096491,4.325770875,7.745947679,0,28.42937831,5.803489887,8.626232805,0,28.1328042,7.42058168,21.45602867,6.832798653,42.61010934,12.68039806,10.52531264,2.8730471,24.10145509,4.841102789,15.99067066,42.61010934,2.8730471,8.760750425,1,2,1,2,11.07405257,23.26955613,16.42197426,10.76293832,8.186090242,28.42937831,0,6.612035783,1,2,0,1,29.07913009,1.824900049,11.36691309,11.75040225,24.7,18.8,0
scenario2777,-1.020970792,0.145105795,0,18.67169375,4.787240173,26.65441119,6.842088633,15.67719467,1.151196643,28.97597498,11.37269261,17.17444421,1.151196643,28.97597498,9.10739062,7,7,7.341786532,0,11.67831201,4.315522474,8.18841398,0,26.62403745,6.565339521,9.387028865,0,28.9652192,10.20788339,14.89078036,3.203096313,38.96005026,10.94487573,24.86784612,3.601890616,67.62617591,17.37699726,19.87931324,67.62617591,3.203096313,14.16093649,2,1,0,0,1.151196643,22.00225257,1.515929784,19.53537498,8.787721423,28.9652192,0,8.386611456,2,2,0,1,28.97597498,1.359579849,17.39462043,11.75040225,10.2,15,0
scenario2778,0.503287672,1.401972122,0,14.74008375,2.438641146,29.52768144,9.288400902,21.32744625,9.37057053,28.3424344,6.790389541,18.033765,2.438641146,29.52768144,8.039395222,7,6,7.329853591,0,11.66999511,4.461409055,7.803061564,0,29.52253225,8.033701542,12.13412217,0,28.34096012,8.401917213,18.26534985,3.383973987,48.13902499,13.26681956,67.39940218,3.88648536,108.1077633,25.88867332,42.83237602,108.1077633,3.383973987,19.57774644,2,1,1,2,23.57031824,29.52768144,29.52146277,12.06492487,9.968591868,29.52253225,0,8.217809378,1,2,2,2,29.52768144,25.60971859,4.197147465,11.75040225,20.9,12,0
scenario2779,-1.271202614,0.001885399,0,12.9986013,2.092838066,27.89615646,8.474611574,17.52926238,0.093244892,29.89871669,11.03973219,15.26393184,0.093244892,29.89871669,9.757171884,6.5,7,7.330619454,0,11.73375547,4.357348346,8.001143258,0,27.89409686,7.711557433,10.24387236,0,29.89317796,9.711894146,19.7255081,2.831623033,57.75919054,15.20832484,49.32969841,3.5578873,87.86280418,23.58713721,34.52760325,87.86280418,2.831623033,19.39773102,2,1,1,2,5.145284116,7.608024722,0.845217094,26.00106083,9.12250781,29.89317796,0,8.71172579,2,2,2,1,26.80805311,29.89871669,48.17498333,11.75040225,3,15,0
scenario2780,0.959294077,-0.322970603,2,17.30778548,0.814917347,26.96742466,8.540715178,13.86148677,0.272189617,24.9214666,8.434779438,15.58463613,0.272189617,26.96742466,8.487747308,5.5,5,7.064922057,0,11.5408565,3.905827566,8.157248405,0,23.78590786,6.885968014,8.58078831,0,22.67441535,7.352633998,22.90171937,3.359390082,58.07907727,14.08585091,26.04672244,3.351234066,51.06937963,14.60919083,24.47422091,58.07907727,3.351234066,14.34752087,1,2,0,1,0.814917347,16.58308916,15.95710103,22.22562604,8.369018357,23.78590786,0,7.119301006,1,2,2,1,25.2999544,16.58308916,15.08358021,11.75040225,13.1,21,0
scenario2781,-0.165041502,0.34068196,2,11.11764116,1.845260118,28.29829656,8.324113658,12.55057455,1.337237476,23.28969736,6.971072433,11.83410786,1.337237476,28.29829656,7.647593045,7.5,8,3.333801919,0,11.32524324,4.584803573,3.68368381,0,19.99419013,6.112230297,3.791523774,0,23.28970246,6.765979759,15.00094172,8.037704266,35.99669369,9.377779027,5.490919446,2.633957402,26.15548441,4.915891759,10.24593059,35.99669369,2.633957402,7.146835393,1,2,2,1,17.54031281,1.337237476,0.18282551,9.590829223,3.737603792,23.28970246,0,6.439105028,2,2,1,2,1.337237476,7.68295326,26.15548441,11.75040225,9,6.9,0
scenario2782,0.711676539,1.003683567,0,17.87187551,3.685778247,28.64633396,7.54541679,11.13291245,3.246924972,21.83949237,6.412601264,14.50239398,3.246924972,28.64633396,6.979009027,6,4,7.328458083,0,11.70857389,4.344171494,7.771404907,0,23.42691685,6.94240652,7.89239662,0,21.83548237,6.793748842,15.60814529,3.11427047,29.71465478,7.553716085,26.70159341,3.616380867,62.47800386,19.81901198,21.15486935,62.47800386,3.11427047,13.68636403,2,1,2,0,17.43709009,20.71832032,20.45206355,9.954833107,7.831900764,23.42691685,0,6.868077681,1,2,1,1,15.91468901,21.83949237,16.4727815,11.75040225,18,7.8,0
scenario2783,2.183871285,0.189236098,0,17.0499255,0.973404078,27.2056464,9.437993992,9.302585268,0.527557989,19.70134792,5.845451756,13.17625538,0.527557989,27.2056464,7.641722874,6,7,7.314672777,0,11.67879095,3.810473574,7.917810465,0,25.20660551,5.992876726,6.827255657,0,19.70130501,5.231235241,12.43050655,3.025262777,30.83960043,6.274444652,29.40758134,3.136112338,67.72747719,19.46604781,20.91904395,67.72747719,3.025262777,12.87024623,2,1,1,1,15.02279657,5.189338749,1.152005227,2.698188527,7.372533061,25.20660551,0,5.612055983,1,2,2,1,25.21520809,10.98978318,6.514987578,11.75040225,23.5,27.1,0
scenario2784,-0.098200465,-0.024869399,0,17.80014286,11.19822911,28.02571241,5.954335558,12.55268706,4.746609817,25.64354149,6.505924145,15.17641496,4.746609817,28.02571241,6.230129851,7.5,8,7.330394823,0,11.67451177,4.222440378,7.818312688,0,22.24184369,5.327985568,7.895181647,0,23.51970415,6.029154362,15.95638316,7.212151959,33.1785144,7.657810438,11.17859233,2.459930488,28.14691156,7.254587177,13.56748775,33.1785144,2.459930488,7.456198807,1,2,1,0,17.49584634,4.746609817,0.589427884,10.62686215,7.856747168,23.51970415,0,5.678569965,2,2,0,1,23.32418718,9.196849587,15.69187714,11.75040225,13.1,16.8,0
scenario2785,-0.569818241,-1.801014838,2,15.7144928,5.746043692,28.53468678,7.928943376,12.64650284,0.648882466,27.90608551,8.40336614,14.18049782,0.648882466,28.53468678,8.166154758,5.5,7,7.197632577,0,11.30143888,3.707637456,7.935381236,0,23.50933614,6.060877694,7.968539979,0,27.90384368,8.747058158,14.87055637,3.236901443,29.14020795,6.662295115,32.72509706,3.825423868,73.89498748,21.51174735,23.79782671,73.89498748,3.236901443,14.08702123,2,1,1,1,3.232087431,28.53468678,17.75732758,11.52806674,7.951960607,27.90384368,0,7.403967926,2,2,0,2,12.5770217,21.36390095,62.96817392,11.75040225,18,21,0
scenario2786,0.613300398,-0.442226942,0,15.0988944,1.83060634,26.95128044,9.001031761,17.85261329,12.74150702,26.37943144,4.80208448,16.47575385,1.83060634,26.95128044,6.901558121,6.5,7,7.330270788,0,11.65219346,4.299084221,8.080671659,0,26.72116776,7.646641942,10.96740482,0,23.69624995,6.938821574,29.60819726,2.515975014,87.44411224,26.06196338,34.78887512,3.810251501,78.51592857,19.24573346,32.19853619,87.44411224,2.515975014,22.65384842,1,1,1,2,26.95128044,22.64906349,2.770334324,10.09340467,9.52403824,26.72116776,0,7.292731758,1,2,1,0,22.67831372,12.74150702,50.11252032,11.75040225,21,18.1,0
scenario2787,-0.866024823,-0.489662219,0,17.35534195,0.832019434,29.10711823,8.976956477,18.13691556,3.231357399,29.13748798,8.370307659,17.74612876,0.832019434,29.13748798,8.673632068,6.5,8,7.348393609,0,11.66999332,4.310244737,8.704485798,0,25.27387337,6.317448337,11.02627396,0,29.13639637,8.001643907,19.06980799,2.784266968,51.42917557,15.37243264,27.16853614,3.826273054,89.62057847,19.31567929,23.11917206,89.62057847,2.784266968,17.34405596,2,1,1,2,11.58791536,23.2188152,6.925471512,11.58790962,9.865379881,29.13639637,0,7.159546122,2,2,0,2,29.13748798,7.94158453,42.30453216,11.75040225,17.3,30,0
scenario2788,-2.16324233,1.167706537,0,16.97687822,4.849800622,29.73810437,8.087312666,17.24124162,8.013547182,29.96394449,7.973679453,17.10905992,4.849800622,29.96394449,8.03049606,7,8,7.340736492,0,11.71889008,4.344202935,7.697417039,0,23.69062757,6.656514906,11.20656572,0,29.96082458,8.584956833,14.55330737,7.3321085,36.96475016,7.36107742,22.33020083,3.849163706,99.60207984,17.55232583,18.4417541,99.60207984,3.849163706,12.45670163,2,2,0,2,27.75348152,17.74000213,16.24113579,19.56537919,9.45199138,29.96082458,0,7.62073587,2,2,0,2,29.96394449,17.74000213,41.97175297,11.75040225,17.4,30,0
scenario2789,-0.307389507,1.919486391,0,10.8540137,1.387307442,25.5152702,8.194797268,13.10232881,0.617570836,22.899255,5.920318543,11.97817125,0.617570836,25.5152702,7.057557905,6.5,5,7.331201105,0,11.70345658,4.347929219,7.328281766,0,23.36882843,6.056393158,8.884004556,0,22.88958208,6.93385805,36.9508702,9.278308856,71.38564717,18.64601496,22.55785087,3.798083247,48.70297774,12.58428799,29.75436053,71.38564717,3.798083247,15.61515148,1,2,0,0,7.590205205,15.64142911,14.91371651,2.014644016,8.106143161,23.36882843,0,6.495125604,1,2,1,0,15.77264071,15.64142911,20.61881854,11.75040225,12,24.2,0
scenario2790,-1.497194872,-0.514273202,0,15.40590945,1.307813656,29.63122291,8.238908727,15.77087403,0.635524581,27.61985437,9.429207352,15.58839174,0.635524581,29.63122291,8.834058039,6,8,7.337634974,0,11.65266171,4.337532344,8.279670443,0,27.16586264,6.68535266,10.00853876,0,27.62046617,9.094743919,15.60588473,2.995462871,39.7649873,10.48576421,46.0709471,3.820932866,104.2179469,27.80768938,30.83841592,104.2179469,2.995462871,19.1467268,2,1,2,2,13.82428343,29.63122291,22.50392999,27.61978407,9.144104604,27.62046617,0,7.89004829,2,2,1,2,27.61985437,21.44214046,102.5940969,11.75040225,11.9,12,0
scenario2791,1.178503986,1.05142091,0,14.41503124,1.565103248,29.55159206,9.91997839,13.88119311,2.624358994,27.7625275,8.536895149,14.14811218,1.565103248,29.55159206,9.228436769,5.5,5,7.333938579,0,11.77493685,4.211385748,8.132453417,0,29.55196336,7.962416085,7.63999243,0,27.25050026,7.031908266,10.70938543,2.936052643,23.36777849,5.748242534,16.23695886,4.638772728,36.09743708,10.40984319,13.47317214,36.09743708,2.936052643,8.07904286,2,1,1,0,25.91776663,28.99552219,3.713781434,12.5494903,7.886222923,29.55196336,0,7.497162175,1,2,2,0,29.55159206,7.706392353,15.91521472,11.75040225,17.6,16,0
scenario2792,-1.434723837,1.242101322,0,10.10346553,0.609909427,20.24758516,5.749748903,13.49742506,3.754891079,27.78661421,7.365539689,11.80044529,0.609909427,27.78661421,6.557644296,7,6,7.342261233,0,11.68647305,4.384920464,7.807752348,0,19.34564943,4.948802023,9.064838907,0,24.79363678,6.635956449,32.57923841,6.476153118,65.89235947,18.18395921,13.47391759,3.769475791,28.99061688,7.087497036,23.026578,65.89235947,3.769475791,12.63572812,1,2,2,2,13.65985197,6.223003104,5.97438639,6.3817284,8.436295628,24.79363678,0,5.792379236,2,2,1,0,27.78661421,19.9255606,23.61725194,11.75040225,19.2,21.8,0
scenario2793,-0.147104041,0.283580661,0,18.74068292,7.058419614,29.56774018,7.392309757,14.21152443,1.251636405,26.63672248,7.549800451,16.47610368,1.251636405,29.56774018,7.471055104,6,5,7.325247744,0,11.68944213,4.32679231,4.468946471,0,25.29836845,5.989944453,9.030256949,0,26.62959239,7.402079368,50.0768619,9.329733856,104.978742,38.0822583,17.97002768,2.34622741,34.19569541,9.004193608,34.02344479,104.978742,2.34622741,23.54322596,1,2,2,2,8.635184959,12.3107291,1.251727749,0,6.74960171,26.62959239,0,6.69601191,2,2,2,1,26.63672248,21.69274855,15.7323202,11.75040225,10.4,30,0
scenario2794,-0.055565612,0.245595071,0,19.42772998,6.370000318,28.29117831,6.812081247,12.38696905,1.29493576,28.29314985,7.79249666,15.90734952,1.29493576,28.29314985,7.302288953,6,7,7.334181251,0,11.68712182,3.860541076,7.725719112,0,23.80810157,5.047527088,7.552661211,0,28.28908386,6.548849049,11.01879288,5.605169344,17.23860738,2.548154334,25.86347805,3.423704017,64.08204485,19.42995398,18.44113546,64.08204485,3.423704017,10.98905416,2,2,1,0,9.839351958,7.223257705,5.28655266,8.75730981,7.639190162,28.28908386,0,5.798188069,2,2,1,2,28.29314985,1.29493576,15.55645832,11.75040225,26.2,22,0
scenario2795,-2.983597496,1.017693231,0,20.21950949,4.936373055,28.7984426,6.911737243,15.98683292,0.679989378,29.63096042,10.37649448,18.10317121,0.679989378,29.63096042,8.64411586,5.5,5,7.342131957,0,11.70528668,4.347650914,4.45913598,0,18.79485013,5.620782868,8.700388826,0,27.05484258,9.354741302,50.41343372,10.46056393,106.1010039,38.72238905,48.48043975,3.888522703,112.1338034,34.4963967,49.44693673,112.1338034,3.888522703,36.60939288,2,2,2,2,8.610555912,24.94077258,21.3284094,27.05484258,6.579762403,27.05484258,0,7.487762085,2,2,2,2,8.610555912,24.94077258,112.1338034,11.75040225,9,9,0
scenario2796,-2.881171087,0.798717551,0,9.326884776,0.1101231,21.7995494,8.023301889,18.01954965,4.207576957,27.97668952,6.046330943,13.67321721,0.1101231,27.97668952,7.034816416,5.5,6,7.333022794,0,11.67738967,4.366282461,6.926094895,0,21.79959931,7.209157577,11.37415202,0,27.96133639,8.915763837,49.08900627,9.491158703,106.3104674,32.79573196,71.08620603,3.826171779,106.6615864,28.13810199,60.08760615,106.6615864,3.826171779,30.46691697,2,2,1,2,17.11227798,22.63989458,19.36079406,0,9.150123455,27.96133639,0,8.062460707,2,2,1,2,27.97668952,22.63989458,96.0642346,11.75040225,23.6,27.6,0
scenario2797,-1.480950573,0.478171799,0,9.846898275,1.424391479,27.44962595,6.821008448,16.11771747,1.558695169,28.75590176,9.376292087,12.98230787,1.424391479,28.75590176,8.098650268,6,6,7.328078241,0,11.67091571,4.329641465,7.891440557,0,27.44577126,7.029336855,9.794689437,0,28.5331393,8.41502186,24.7302269,3.929350689,55.9274065,11.97679528,47.55935707,3.794616069,78.27727054,17.0046262,36.14479198,78.27727054,3.794616069,14.49071074,2,2,0,0,10.41952457,23.97461527,19.5250648,28.53310658,8.843064997,28.5331393,0,7.722179358,2,2,2,0,28.53424154,23.97461527,76.57215968,11.75040225,14.9,15,0
scenario2798,-1.474263931,0.381421344,0,14.48727166,4.474019588,27.50405748,7.849018911,17.48841729,6.419549165,29.87958632,6.564583201,15.98784448,4.474019588,29.87958632,7.206801056,6,7,7.331631372,0,11.67008675,4.283209605,7.727845954,0,25.48200779,6.472637773,11.82532987,0,29.71295839,7.335424771,37.56258278,7.380205637,74.15077201,25.05515442,47.62663419,3.253136609,101.1120055,23.9030268,42.59460849,101.1120055,3.253136609,24.47909061,2,2,2,2,15.16680309,25.6764798,25.2870006,7.582974359,9.776587912,29.71295839,0,6.904031272,2,2,0,1,29.87958632,6.419549165,48.75582456,11.75040225,7.5,30,0
scenario2799,-1.659115875,0.037691311,0,17.80749658,5.917630634,27.33287246,7.235107617,15.93993447,2.610209727,27.66828016,8.898631138,16.87371553,2.610209727,27.66828016,8.066869377,6.5,7,7.330835839,0,11.67526519,4.378324772,8.274813179,0,27.31564074,5.9990757,10.33462471,0,27.66887333,9.029303817,12.43830834,3.281509782,31.32545639,6.365971896,39.29426501,3.40003186,89.83183188,24.23674058,25.86628668,89.83183188,3.281509782,15.30135624,2,1,0,2,7.087464648,14.85056089,3.053441918,27.66782174,9.304718943,27.66887333,0,7.514189759,2,2,2,1,27.66828016,22.30506275,88.20744571,11.75040225,11.9,12,0
scenario2800,1.838659784,-0.498348816,0,17.45375925,2.59675662,29.7598768,9.182010039,14.78491843,3.432153507,28.59986793,7.886511494,16.11933884,2.59675662,29.7598768,8.534260766,5,4,7.317797794,0,11.4784357,3.141316118,8.399647117,0,29.6958465,7.226935574,9.077658588,0,28.42276662,6.652313723,12.28888203,4.047887056,25.95335998,5.773634543,28.18778731,3.445721198,67.02567539,16.38104633,20.23833467,67.02567539,3.445721198,11.07734044,2,2,1,1,10.52497385,21.27810385,19.08741188,11.85488554,8.738652852,29.6958465,0,6.939624649,1,2,2,1,29.7598768,21.27810385,7.694559049,11.75040225,16.8,21,0
scenario2801,1.585486774,0.897261948,0,13.59318325,1.423600836,29.13386975,7.129165958,14.6375509,4.121710892,29.2586031,7.87496085,14.11536708,1.423600836,29.2586031,7.502063404,5,7,7.323556444,0,11.70999817,4.334178562,8.144404289,0,28.70453632,5.838983836,9.201383442,0,27.95156377,5.507676376,12.14342903,2.880636642,20.81730062,4.939300887,15.07180222,3.829592263,32.63125145,7.687350947,13.60761563,32.63125145,2.880636642,6.313325917,2,1,1,2,14.87283121,17.7789902,5.690031903,6.827055235,8.672893865,28.70453632,0,5.673330106,1,2,2,2,29.13386975,16.21081023,11.57664433,11.75040225,10.5,30,0
scenario2802,0.748491503,1.229697917,0,16.59624544,6.654063585,28.96107394,7.011450069,15.310623,0.851121468,29.78388009,9.921534868,15.95343422,0.851121468,29.78388009,8.466492468,5,5,7.324554213,0,11.71034866,4.349837473,7.977995125,0,28.93019072,6.775157063,8.869646169,0,26.93904845,8.179710877,21.40300775,3.278454773,52.63879614,16.90822815,41.4345261,3.795676432,85.98262311,23.99494087,31.41876692,85.98262311,3.278454773,20.45158451,2,1,1,1,10.35809754,16.84070234,0,24.3351273,8.423820647,28.93019072,0,7.47743397,1,2,2,2,28.96107394,26.94128652,8.982153889,11.75040225,23.2,12,0
scenario2803,-1.821585064,0.094648463,0,12.29065245,2.129149021,28.35838238,7.621174455,17.74121895,2.948094562,29.22235978,9.561720441,15.0159357,2.129149021,29.22235978,8.591447448,7.5,8,7.331502032,0,11.68884549,4.341803144,8.065543631,0,28.32624292,7.12238382,12.29428264,0,29.21980318,10.22656519,16.67209666,3.333790505,41.91419579,9.779714867,62.65614198,3.919574795,137.006006,40.78926453,39.66411932,137.006006,3.333790505,25.2844897,2,1,2,1,19.64654175,19.08768884,3.630617796,12.09287827,10.17991314,29.21980318,0,8.674474505,2,2,2,0,27.44334695,29.22235978,46.9389963,11.75040225,3,9.8,0
scenario2804,1.497792897,-0.27933971,0,18.04822763,3.137678132,28.84543714,8.541086073,11.26570566,1.258894003,24.80479857,8.445940073,14.65696664,1.258894003,28.84543714,8.493513073,6.5,6,7.335811799,0,11.597608,4.200130595,8.736383455,0,25.61779664,6.079653118,7.647045003,0,22.81836615,6.98619597,19.96477949,2.700648152,37.52801153,10.53717118,12.76407164,2.836159681,36.00707565,8.986602739,16.36442557,37.52801153,2.700648152,9.76188696,1,1,2,2,16.38329885,28.84543714,17.70274368,10.68074389,8.191714229,25.61779664,0,6.532924544,1,2,0,1,25.94170018,7.197190531,12.08806737,11.75040225,20.9,16.4,0
scenario2805,-1.438656406,0.883688152,0,15.01300865,4.964975852,26.09963913,6.211950527,12.94146676,4.843437873,23.79714461,7.091211949,13.9772377,4.843437873,26.09963913,6.651581238,7,7,7.344467056,0,11.65838381,4.358388344,7.701503315,0,19.6612019,4.968700365,8.35375536,0,23.78568177,6.410023568,12.77795129,8.765088285,18.48136086,3.115297796,17.74275808,3.476562431,42.49785902,10.66614647,15.26035469,42.49785902,3.476562431,6.890722133,2,2,2,1,5.312603413,23.67177877,21.23471518,15.80577513,8.027629338,23.78568177,0,5.689361967,2,2,0,1,23.79714461,23.67177877,38.63510534,11.75040225,8,9,0
scenario2806,-1.526921527,-0.431856951,0,15.82098289,4.150275306,25.58704547,7.649291255,17.78881711,3.754980186,27.36836321,8.741858845,16.8049,3.754980186,27.36836321,8.19557505,5.5,6,7.32246224,0,11.67563427,4.349352907,7.938809135,0,21.23469368,6.41181629,12.41515454,0,27.35402192,8.391475658,17.26234754,2.825556852,50.74068853,12.8491855,53.85986719,3.79895069,130.4840649,25.89268614,35.56110737,130.4840649,2.825556852,19.37093582,2,1,0,2,24.15821589,6.614855487,2.108168897,23.46086966,10.17698184,27.35402192,0,7.401645974,2,2,0,0,9.472092198,27.35624325,42.32162006,11.75040225,3,30,0
scenario2807,1.441171241,0.09914185,1,14.96697415,1.385827118,29.87280565,8.315909821,16.19379314,3.716823007,27.32483592,7.03670355,15.58038364,1.385827118,29.87280565,7.676306686,6,7,7.337645218,0,11.6077315,4.27563584,8.071405907,0,29.16839868,7.040238803,10.30004882,0,25.11783585,6.964700775,9.775398387,2.84290243,23.30264104,4.476934768,39.54509378,3.822518206,72.99389233,15.38316605,24.66024609,72.99389233,2.84290243,9.93005041,2,1,0,2,19.54186651,29.87280565,27.08138705,14.49995573,9.185727363,29.16839868,0,7.002469789,1,2,2,2,29.87280565,19.34540994,9.685727514,11.75040225,10.8,30,0
scenario2808,-0.540791445,-1.301372156,2,17.52610208,9.298664645,26.1846449,4.984029451,14.17365254,0.110307803,28.95029883,9.361066631,15.84987731,0.110307803,28.95029883,7.172548041,5.5,5,7.229793528,0,11.27458771,3.640484821,9.520407743,0,24.52274243,5.655746896,7.844358129,0,26.13088754,8.352869436,19.66002297,3.743406587,42.03720796,10.803545,27.23932937,3.809398026,61.53887041,17.93836037,23.44967617,61.53887041,3.743406587,14.37095269,2,1,1,2,8.23619422,9.298664645,4.919075361,20.46283974,8.682382936,26.13088754,0,7.004308166,2,2,2,0,26.13028916,10.20404332,41.46767558,11.75040225,5.5,18,0
scenario2809,-1.865652092,0.533252264,0,13.70458016,0.620967449,21.01112864,5.426164045,12.067952,1.172641104,28.76290778,7.961806303,12.88626608,0.620967449,28.76290778,6.693985174,7,7,7.332558219,0,11.67545543,4.328011755,7.783712305,0,17.3264492,5.212019414,8.123519564,0,28.75747498,7.376914609,19.14888713,7.625474148,43.61109076,11.73811472,13.75543485,3.202159167,37.77008152,9.013822498,16.45216099,43.61109076,3.202159167,10.37596861,1,2,0,0,13.56266453,18.0271572,11.40693716,11.00002942,7.953615934,28.75747498,0,6.294467012,2,2,0,1,1.172641104,28.76290778,37.77008152,11.75040225,3,19,0
scenario2810,-1.69258493,-0.429576144,0,11.61603888,1.973988636,25.66287218,7.024322094,15.27165127,2.230974491,27.62166988,7.810301068,13.44384507,1.973988636,27.62166988,7.417311581,3,3,7.328740511,0,11.64179271,4.120652291,7.623107892,0,17.49631582,4.775522059,9.374660798,0,27.46679296,7.11851945,23.85965661,5.441462055,48.93541265,13.32689789,32.02354134,3.079535937,64.74567377,13.93314105,27.94159898,64.74567377,3.079535937,13.63001947,2,2,2,2,27.62166988,23.93753682,7.737896103,10.81869806,8.498884345,27.46679296,0,5.947020755,2,2,2,1,27.62166988,10.37030602,59.66810134,11.75040225,17,17.6,0
scenario2811,-1.640479207,1.01512058,0,13.67738987,5.016222482,29.59218542,9.434368227,16.36021338,1.790333062,29.41864793,9.974859415,15.01880163,1.790333062,29.59218542,9.704613821,7,7,7.324608393,0,11.6586187,4.368885074,7.697621591,0,27.70042365,7.786200163,9.075924466,0,29.41827311,8.759465335,28.36270574,8.775185034,55.63231867,17.10130051,22.10936376,3.804163731,48.58683174,12.92666523,25.23603475,55.63231867,3.804163731,15.01398287,1,2,2,2,24.62461079,10.49857516,10.482313,10.50587454,8.386773029,29.41827311,0,8.272832749,2,2,1,2,5.812138627,10.49857516,48.04170634,11.75040225,6,12.8,0
scenario2812,1.3213487,-0.192953801,2,15.46247932,0.444608237,27.71673224,10.91185462,15.98367532,2.734418201,27.48447231,7.661152646,15.72307732,0.444608237,27.71673224,9.286503634,6,5,7.238177563,0,11.30085548,3.631838283,7.75711905,0,27.70980037,7.899145487,8.950282636,0,22.8367609,7.135792926,20.23983562,5.404847395,49.8826681,12.35759875,31.16954754,3.830952947,79.10731674,21.66169484,25.70469158,79.10731674,3.830952947,17.0096468,2,2,1,0,18.84264515,17.71790003,16.59899266,9.168461012,8.353700843,27.70980037,0,7.517469206,1,2,2,0,27.71673224,17.71790003,9.341522277,11.75040225,29.8,20.7,0
scenario2813,-2.108181451,0.316292809,0,13.38937504,3.431056762,25.29051871,6.926560202,20.58310894,9.662147305,28.18319813,6.213600923,16.98624199,3.431056762,28.18319813,6.570080562,5.5,4,7.351064338,0,11.68689442,4.316697917,8.432413978,0,22.7079864,6.898253501,13.11292585,0,28.18074527,8.676628588,12.18978845,3.67072416,32.07278333,7.712212254,76.68072029,3.834138808,153.2954138,33.64459929,44.43525437,153.2954138,3.67072416,20.67840577,2,1,0,0,20.37151963,6.011498314,2.694965233,20.37020205,10.77266992,28.18074527,0,7.787441044,2,2,2,0,25.58653929,28.18319813,44.68446888,11.75040225,3,30,0
